X_id,Y_id,metric,mean_rel_change,std_rel_change,snr_a,total_time,D_baseline,rel_changes
normal_19,swissroll_212,RISWIE-PCA,0.00589043133735928,0.0,,0.6167011260986328,0.9689663308218577,[0.00589043]
torus_48,torus_113,Standard Sliced Wasserstein,0.18090568496748322,0.0,,8.300191402435303,0.09008781593709535,[0.18090568]
torus_48,torus_113,RISWIE-PCA,0.011756056617949227,0.0,,0.676795482635498,0.3576863316738356,[0.01175606]
banana_283,normal_156,Standard Sliced Wasserstein,0.05198057226346481,0.0,,8.107726812362671,0.909330309312779,[0.05198057]
banana_283,normal_156,RISWIE-PCA,0.057176103391755474,0.0,,0.7630853652954102,1.1335336382670098,[0.0571761]
banana_200,torus_259,Standard Sliced Wasserstein,0.2267983076013424,0.0,,8.091431379318237,0.08429773448925051,[0.22679831]
banana_200,torus_259,RISWIE-PCA,0.015473046010286727,0.0,,0.6515791416168213,0.48508662942962755,[0.01547305]
normal_114,gaussian_mixture_271,Standard Sliced Wasserstein,0.0014470912839958145,0.0,,8.089462757110596,3.1352148390298895,[0.00144709]
normal_114,gaussian_mixture_271,RISWIE-PCA,0.0002537771069911648,0.0,,0.6093924045562744,13.06061735096607,[0.00025378]
cylinder_204,swissroll_136,Standard Sliced Wasserstein,2.0829090345738352,0.0,,7.980974435806274,0.020677939902192626,[2.08290903]
cylinder_204,swissroll_136,RISWIE-PCA,0.603238376767126,0.0,,0.6355669498443604,0.08863032656140839,[0.60323838]
banana_136,swissroll_201,Standard Sliced Wasserstein,0.8749271402364917,0.0,,8.65732479095459,0.03682588531114723,[0.87492714]
banana_136,swissroll_201,RISWIE-PCA,0.0682350532230997,0.0,,0.6013991832733154,0.22886966818750276,[0.06823505]
gaussian_mixture_150,gaussian_mixture_204,Standard Sliced Wasserstein,0.00013384132672894636,0.0,,7.936443090438843,2.393507457648296,[0.00013384]
gaussian_mixture_150,gaussian_mixture_204,RISWIE-PCA,0.00024277464896752714,0.0,,0.650320291519165,12.359814200862795,[0.00024277]
swissroll_253,cylinder_72,Standard Sliced Wasserstein,2.075921751337175,0.0,,8.518561124801636,0.016304785729609857,[2.07592175]
swissroll_253,cylinder_72,RISWIE-PCA,0.01868862349108581,0.0,,0.6690676212310791,0.08919571178702204,[0.01868862]
swissroll_38,gaussian_mixture_19,Standard Sliced Wasserstein,0.008882364119082754,0.0,,8.250665187835693,5.132406131784725,[0.00888236]
swissroll_38,gaussian_mixture_19,RISWIE-PCA,0.004772064741756913,0.0,,0.6025121212005615,17.878147934292656,[0.00477206]
gaussian_mixture_148,cylinder_210,Standard Sliced Wasserstein,0.00025970486656385895,0.0,,8.489734411239624,4.446871149248168,[0.0002597]
gaussian_mixture_148,cylinder_210,RISWIE-PCA,2.9145565025381202e-05,0.0,,0.6966395378112793,15.306729970501781,[2.9145565e-05]
swissroll_36,normal_14,Standard Sliced Wasserstein,0.07518774197698927,0.0,,8.444819927215576,0.652004280331232,[0.07518774]
swissroll_36,normal_14,RISWIE-PCA,0.11696496911333423,0.0,,0.5650203227996826,0.9685058523266811,[0.11696497]
cylinder_121,torus_51,Standard Sliced Wasserstein,0.3328098573264901,0.0,,8.282740116119385,0.08117680207660241,[0.33280986]
cylinder_121,torus_51,RISWIE-PCA,0.0007800184941847396,0.0,,0.6828203201293945,0.3252752933361039,[0.00078002]
gaussian_mixture_268,torus_167,Standard Sliced Wasserstein,0.0007065533921305487,0.0,,8.220012664794922,2.8020291202817464,[0.00070655]
gaussian_mixture_268,torus_167,RISWIE-PCA,0.00010941958473781691,0.0,,0.6851351261138916,9.413491885771997,[0.00010942]
cylinder_257,banana_188,Standard Sliced Wasserstein,1.2924117835959836,0.0,,8.003056049346924,0.032964474554942856,[1.29241178]
cylinder_257,banana_188,RISWIE-PCA,0.1610286916243656,0.0,,0.6192443370819092,0.1596783590489478,[0.16102869]
normal_43,cylinder_171,Standard Sliced Wasserstein,0.01103971422867454,0.0,,7.7130937576293945,0.6539224893097647,[0.01103971]
normal_43,cylinder_171,RISWIE-PCA,0.005759060589623696,0.0,,0.6609458923339844,0.9329812275436286,[0.00575906]
banana_118,banana_234,Standard Sliced Wasserstein,0.22884147551507053,0.0,,7.935235261917114,0.03902350041277186,[0.22884148]
banana_118,banana_234,RISWIE-PCA,0.27421571855695903,0.0,,0.612983226776123,0.05575309422705146,[0.27421572]
normal_47,swissroll_170,Standard Sliced Wasserstein,0.005770848696979836,0.0,,8.031770944595337,0.9091123340120528,[0.00577085]
normal_47,swissroll_170,RISWIE-PCA,0.005476599887871068,0.0,,0.6068735122680664,1.153980367719826,[0.0054766]
swissroll_257,torus_153,Standard Sliced Wasserstein,0.2585647216147611,0.0,,8.171762228012085,0.12783229257366086,[0.25856472]
swissroll_257,torus_153,RISWIE-PCA,0.007433504362180945,0.0,,0.6165506839752197,0.4393953696978953,[0.0074335]
cylinder_146,normal_258,Standard Sliced Wasserstein,0.05355835242796003,0.0,,8.074846744537354,0.9129270513147839,[0.05355835]
cylinder_146,normal_258,RISWIE-PCA,0.06231519941650956,0.0,,0.6443634033203125,1.124118013482732,[0.0623152]
gaussian_mixture_167,cylinder_68,Standard Sliced Wasserstein,0.0003479425316257175,0.0,,7.713078022003174,3.8318299079844023,[0.00034794]
gaussian_mixture_167,cylinder_68,RISWIE-PCA,4.563056095523749e-05,0.0,,0.5875694751739502,13.00505208047483,[4.5630561e-05]
gaussian_mixture_81,cylinder_17,Standard Sliced Wasserstein,0.0014562090664933872,0.0,,7.885249853134155,1.8966996148230877,[0.00145621]
gaussian_mixture_81,cylinder_17,RISWIE-PCA,0.00029075793265245016,0.0,,0.5799813270568848,5.485359062354935,[0.00029076]
swissroll_285,banana_204,Standard Sliced Wasserstein,0.7893422640932349,0.0,,7.881290674209595,0.03823562159661428,[0.78934226]
swissroll_285,banana_204,RISWIE-PCA,0.012111062283660224,0.0,,0.5835998058319092,0.25744641656447886,[0.01211106]
swissroll_266,gaussian_mixture_245,Standard Sliced Wasserstein,0.015150383161834917,0.0,,7.459451913833618,2.9838439822583775,[0.01515038]
swissroll_266,gaussian_mixture_245,RISWIE-PCA,0.006756886137282807,0.0,,0.6133475303649902,9.8906023922979,[0.00675689]
normal_226,banana_181,Standard Sliced Wasserstein,0.011295665928224261,0.0,,7.617408275604248,0.6612163207209798,[0.01129567]
normal_226,banana_181,RISWIE-PCA,0.00698984384293154,0.0,,0.5810949802398682,0.9640655861549088,[0.00698984]
cylinder_182,gaussian_mixture_139,Standard Sliced Wasserstein,0.010666064883457883,0.0,,7.885792016983032,3.8251261439198116,[0.01066606]
cylinder_182,gaussian_mixture_139,RISWIE-PCA,0.0028826335952548783,0.0,,0.6143398284912109,13.172463776435546,[0.00288263]
cylinder_18,gaussian_mixture_140,Standard Sliced Wasserstein,0.009805581843216532,0.0,,7.831452369689941,4.016860970428658,[0.00980558]
cylinder_18,gaussian_mixture_140,RISWIE-PCA,0.0032055719304176877,0.0,,0.5777101516723633,13.934715061624724,[0.00320557]
banana_80,gaussian_mixture_164,Standard Sliced Wasserstein,0.009244161694270042,0.0,,7.571756601333618,3.81162795811484,[0.00924416]
banana_80,gaussian_mixture_164,RISWIE-PCA,0.002823022178988002,0.0,,0.5818238258361816,13.199069708891196,[0.00282302]
swissroll_140,gaussian_mixture_116,Standard Sliced Wasserstein,0.016388232725433154,0.0,,7.547983169555664,2.7877550631952674,[0.01638823]
swissroll_140,gaussian_mixture_116,RISWIE-PCA,0.0067888482947732,0.0,,0.6499648094177246,9.25923692664023,[0.00678885]
banana_22,swissroll_187,Standard Sliced Wasserstein,0.7507111662745484,0.0,,7.615917682647705,0.03585610104874836,[0.75071117]
banana_22,swissroll_187,RISWIE-PCA,0.03604201399950577,0.0,,0.6416745185852051,0.25585581683645203,[0.03604201]
swissroll_129,swissroll_76,Standard Sliced Wasserstein,15.633171048365865,0.0,,7.482795715332031,0.00327555705717279,[15.63317105]
swissroll_129,swissroll_76,RISWIE-PCA,5.924800077766711,0.0,,0.5828371047973633,0.016717158182389724,[5.92480008]
swissroll_296,gaussian_mixture_102,Standard Sliced Wasserstein,0.01596356445103253,0.0,,7.6759138107299805,2.6426947042534286,[0.01596356]
swissroll_296,gaussian_mixture_102,RISWIE-PCA,0.002220196783296294,0.0,,0.5634186267852783,8.665395894477822,[0.0022202]
gaussian_mixture_117,normal_42,Standard Sliced Wasserstein,0.000903836547122143,0.0,,7.669722318649292,1.8930372113274494,[0.00090384]
gaussian_mixture_117,normal_42,RISWIE-PCA,3.0138351481807867e-05,0.0,,0.7019362449645996,8.401321618819615,[3.01383515e-05]
torus_184,swissroll_210,Standard Sliced Wasserstein,0.10756608193428506,0.0,,8.629059791564941,0.1751015242102177,[0.10756608]
torus_184,swissroll_210,RISWIE-PCA,0.019780982887332137,0.0,,0.5207257270812988,0.6164606515507639,[0.01978098]
swissroll_286,gaussian_mixture_119,Standard Sliced Wasserstein,0.02295197244883365,0.0,,7.587504863739014,2.0353685025104364,[0.02295197]
swissroll_286,gaussian_mixture_119,RISWIE-PCA,0.010459672013729313,0.0,,0.570530891418457,6.349946570834044,[0.01045967]
banana_145,normal_7,Standard Sliced Wasserstein,0.0808208975357927,0.0,,7.604671955108643,0.6654744881627863,[0.0808209]
banana_145,normal_7,RISWIE-PCA,0.08147901405327529,0.0,,0.536480188369751,0.99231371767864,[0.08147901]
banana_88,banana_17,Standard Sliced Wasserstein,2.0386965131649104,0.0,,7.571298599243164,0.02028352608959696,[2.03869651]
banana_88,banana_17,RISWIE-PCA,2.5609216862523616,0.0,,0.668954610824585,0.022138719749236667,[2.56092169]
swissroll_96,cylinder_155,Standard Sliced Wasserstein,2.0167564390751864,0.0,,7.530642986297607,0.01554595018948894,[2.01675644]
swissroll_96,cylinder_155,RISWIE-PCA,0.01351555660066277,0.0,,0.6367597579956055,0.08179992350376115,[0.01351556]
swissroll_238,cylinder_226,Standard Sliced Wasserstein,1.355923972552707,0.0,,7.8432981967926025,0.02579143778268107,[1.35592397]
swissroll_238,cylinder_226,RISWIE-PCA,0.014641704971989663,0.0,,0.5772314071655273,0.14926074873927597,[0.0146417]
torus_94,banana_284,Standard Sliced Wasserstein,0.5022163925175847,0.0,,7.559252977371216,0.06274357140042436,[0.50221639]
torus_94,banana_284,RISWIE-PCA,0.0301568937119985,0.0,,0.5343985557556152,0.3118825698230479,[0.03015689]
swissroll_31,banana_243,Standard Sliced Wasserstein,0.877319318989253,0.0,,7.605426549911499,0.03946992942507311,[0.87731932]
swissroll_31,banana_243,RISWIE-PCA,0.024522938356388385,0.0,,0.5709798336029053,0.2319188341396795,[0.02452294]
normal_199,gaussian_mixture_4,Standard Sliced Wasserstein,0.0032340713920937483,0.0,,7.247070550918579,1.547401471143128,[0.00323407]
normal_199,gaussian_mixture_4,RISWIE-PCA,0.00011840605437980935,0.0,,0.5664622783660889,6.645221946476089,[0.00011841]
normal_176,banana_37,Standard Sliced Wasserstein,0.010952127945105533,0.0,,7.050402402877808,0.6427405651914471,[0.01095213]
normal_176,banana_37,RISWIE-PCA,0.006689962822372396,0.0,,0.5639326572418213,0.9341528892560044,[0.00668996]
torus_30,torus_177,Standard Sliced Wasserstein,0.3883779448209231,0.0,,7.41758131980896,0.05373574974011742,[0.38837794]
torus_30,torus_177,RISWIE-PCA,0.06791973694478587,0.0,,0.5133504867553711,0.1976764041796209,[0.06791974]
banana_137,swissroll_85,Standard Sliced Wasserstein,0.43813070755660616,0.0,,7.484143257141113,0.03966596664685243,[0.43813071]
banana_137,swissroll_85,RISWIE-PCA,0.011689210430056513,0.0,,0.6573853492736816,0.2622569543000182,[0.01168921]
torus_20,normal_232,Standard Sliced Wasserstein,0.042222783942007826,0.0,,7.131126880645752,0.8517814393104617,[0.04222278]
torus_20,normal_232,RISWIE-PCA,0.06335919679270342,0.0,,0.6175491809844971,1.0981347694044061,[0.0633592]
banana_40,banana_184,Standard Sliced Wasserstein,2.5036773629272977,0.0,,7.117706298828125,0.01344147343468041,[2.50367736]
banana_40,banana_184,RISWIE-PCA,0.3143439975907064,0.0,,0.68068528175354,0.053426693165476206,[0.314344]
torus_281,gaussian_mixture_30,Standard Sliced Wasserstein,0.00956703112701852,0.0,,7.351038217544556,3.2565144579753325,[0.00956703]
torus_281,gaussian_mixture_30,RISWIE-PCA,0.004650781230093828,0.0,,0.532113790512085,11.054267167243976,[0.00465078]
swissroll_207,cylinder_135,Standard Sliced Wasserstein,1.3985489678076872,0.0,,6.984959363937378,0.017796809450547957,[1.39854897]
swissroll_207,cylinder_135,RISWIE-PCA,0.010395305519151691,0.0,,0.4662289619445801,0.08189853564524421,[0.01039531]
gaussian_mixture_103,gaussian_mixture_200,Standard Sliced Wasserstein,0.00023728331223374022,0.0,,6.3121178150177,3.431422028546043,[0.00023728]
gaussian_mixture_103,gaussian_mixture_200,RISWIE-PCA,2.7958845752982004e-05,0.0,,0.5210697650909424,16.16968152488197,[2.79588458e-05]
swissroll_227,swissroll_7,Standard Sliced Wasserstein,14.457387632393676,0.0,,6.268767595291138,0.0035638048151305007,[14.45738763]
swissroll_227,swissroll_7,RISWIE-PCA,5.845489042562053,0.0,,0.428966760635376,0.01690291607349329,[5.84548904]
gaussian_mixture_154,banana_211,Standard Sliced Wasserstein,0.0015147927631295455,0.0,,6.3346168994903564,1.8507786707719045,[0.00151479]
gaussian_mixture_154,banana_211,RISWIE-PCA,0.0003828505473832911,0.0,,0.600013256072998,5.122400807711072,[0.00038285]
swissroll_47,torus_22,Standard Sliced Wasserstein,0.16654516461984306,0.0,,6.474084377288818,0.17275993691212976,[0.16654516]
swissroll_47,torus_22,RISWIE-PCA,0.0029045618625799133,0.0,,0.5085105895996094,0.6238926498540353,[0.00290456]
banana_75,torus_137,Standard Sliced Wasserstein,0.2812219994733555,0.0,,6.256624221801758,0.11114473061696699,[0.281222]
banana_75,torus_137,RISWIE-PCA,0.019304131396384806,0.0,,0.4753735065460205,0.5140471382814347,[0.01930413]
gaussian_mixture_287,swissroll_18,Standard Sliced Wasserstein,0.00042665495151383376,0.0,,6.194885015487671,3.6279812217129654,[0.00042665]
gaussian_mixture_287,swissroll_18,RISWIE-PCA,5.0322527899007396e-05,0.0,,0.44748711585998535,12.534395064757417,[5.03225279e-05]
torus_238,torus_9,Standard Sliced Wasserstein,0.204886086063952,0.0,,6.0601677894592285,0.09120697362862959,[0.20488609]
torus_238,torus_9,RISWIE-PCA,0.015242750442654602,0.0,,0.482907772064209,0.3376913520037093,[0.01524275]
banana_92,banana_209,Standard Sliced Wasserstein,0.9542134122495552,0.0,,6.405214071273804,0.03963834968245547,[0.95421341]
banana_92,banana_209,RISWIE-PCA,1.4352322832839752,0.0,,0.48136138916015625,0.04111585934480929,[1.43523228]
gaussian_mixture_223,normal_94,Standard Sliced Wasserstein,0.0014878981534040656,0.0,,6.3527398109436035,1.5432690207672235,[0.0014879]
gaussian_mixture_223,normal_94,RISWIE-PCA,0.00016859840316378903,0.0,,0.4491450786590576,6.2525646059327356,[0.0001686]
cylinder_291,normal_224,Standard Sliced Wasserstein,0.06641304941717686,0.0,,6.048481464385986,0.6315950694691286,[0.06641305]
cylinder_291,normal_224,RISWIE-PCA,0.07689148359872575,0.0,,0.4470088481903076,0.915622941560741,[0.07689148]
gaussian_mixture_124,gaussian_mixture_201,Standard Sliced Wasserstein,0.000575783399985444,0.0,,6.35877799987793,2.129739872857736,[0.00057578]
gaussian_mixture_124,gaussian_mixture_201,RISWIE-PCA,0.0007342344913878609,0.0,,0.47437286376953125,7.710969720119318,[0.00073423]
cylinder_123,cylinder_138,Standard Sliced Wasserstein,2.231329853848053,0.0,,6.084875106811523,0.018877398470393773,[2.23132985]
cylinder_123,cylinder_138,RISWIE-PCA,0.34230985133992725,0.0,,0.4590740203857422,0.08382534404285166,[0.34230985]
cylinder_179,gaussian_mixture_110,Standard Sliced Wasserstein,0.013931080009037406,0.0,,6.3869547843933105,3.1185664882577586,[0.01393108]
cylinder_179,gaussian_mixture_110,RISWIE-PCA,0.00343855347158009,0.0,,0.5519506931304932,10.339926688780702,[0.00343855]
torus_196,swissroll_56,Standard Sliced Wasserstein,0.08339847971895518,0.0,,6.2605390548706055,0.1989276961219165,[0.08339848]
torus_196,swissroll_56,RISWIE-PCA,0.012627203182787983,0.0,,0.4694080352783203,0.7118321390062675,[0.0126272]
normal_241,normal_267,Standard Sliced Wasserstein,0.021083348869927934,0.0,,6.288175821304321,0.2599909909850395,[0.02108335]
normal_241,normal_267,RISWIE-PCA,0.034775219875492494,0.0,,0.4508850574493408,0.18853771826063723,[0.03477522]
normal_125,normal_282,Standard Sliced Wasserstein,0.011512001876782401,0.0,,6.327673435211182,0.04725959628412221,[0.011512]
normal_125,normal_282,RISWIE-PCA,0.006308827036102624,0.0,,0.4480469226837158,0.04225415713546714,[0.00630883]
cylinder_149,torus_248,Standard Sliced Wasserstein,0.1495676501634183,0.0,,6.180967330932617,0.19333115796685926,[0.14956765]
cylinder_149,torus_248,RISWIE-PCA,0.0011859046917147905,0.0,,0.5242440700531006,0.7231958392528922,[0.0011859]
gaussian_mixture_193,banana_89,Standard Sliced Wasserstein,0.0010720977633576774,0.0,,6.167508125305176,2.039798231339529,[0.0010721]
gaussian_mixture_193,banana_89,RISWIE-PCA,8.432861668998049e-05,0.0,,0.4669473171234131,6.28411232874132,[8.43286167e-05]
normal_233,torus_13,Standard Sliced Wasserstein,0.012397376709762894,0.0,,6.244380950927734,0.5771401089216484,[0.01239738]
normal_233,torus_13,RISWIE-PCA,0.005262818047413795,0.0,,0.46625208854675293,0.9386088316280315,[0.00526282]
banana_197,swissroll_68,Standard Sliced Wasserstein,0.215425846862783,0.0,,6.027104616165161,0.04498547542136617,[0.21542585]
banana_197,swissroll_68,RISWIE-PCA,0.002814022100344057,0.0,,0.4352400302886963,0.26532551566200724,[0.00281402]
swissroll_280,swissroll_269,Standard Sliced Wasserstein,16.425356644353407,0.0,,6.032299041748047,0.0031631209628961376,[16.42535664]
swissroll_280,swissroll_269,RISWIE-PCA,7.529709974105447,0.0,,0.5008392333984375,0.013528107640064495,[7.52970997]
cylinder_281,gaussian_mixture_270,Standard Sliced Wasserstein,0.023741968635903263,0.0,,6.209293603897095,1.7814056968686411,[0.02374197]
cylinder_281,gaussian_mixture_270,RISWIE-PCA,0.004301670980991691,0.0,,0.4565565586090088,4.919559030137486,[0.00430167]
torus_59,banana_138,Standard Sliced Wasserstein,0.13710448190938787,0.0,,6.120506525039673,0.16275929915695977,[0.13710448]
torus_59,banana_138,RISWIE-PCA,0.014863358999694523,0.0,,0.5478792190551758,0.6062567141062374,[0.01486336]
swissroll_94,cylinder_170,Standard Sliced Wasserstein,0.5052963271974552,0.0,,6.197897434234619,0.02591388403896968,[0.50529633]
swissroll_94,cylinder_170,RISWIE-PCA,0.0018764536200694922,0.0,,0.44932055473327637,0.10300576026576026,[0.00187645]
banana_270,banana_187,Standard Sliced Wasserstein,2.211393541037549,0.0,,6.24115777015686,0.02018687497066247,[2.21139354]
banana_270,banana_187,RISWIE-PCA,0.8183460532535067,0.0,,0.5176839828491211,0.05934328474899658,[0.81834605]
swissroll_152,torus_33,Standard Sliced Wasserstein,0.20104763174046447,0.0,,6.801342964172363,0.14197426153737588,[0.20104763]
swissroll_152,torus_33,RISWIE-PCA,0.005219139050090153,0.0,,0.5188722610473633,0.506651610959026,[0.00521914]
normal_76,gaussian_mixture_64,Standard Sliced Wasserstein,0.002339607443953093,0.0,,4.2081403732299805,2.8004409627880085,[0.00233961]
normal_76,gaussian_mixture_64,RISWIE-PCA,0.0004852508991370135,0.0,,0.27184176445007324,10.927581023705002,[0.00048525]
gaussian_mixture_138,banana_168,Standard Sliced Wasserstein,0.0014225635912169297,0.0,,3.76374888420105,1.8600350733496878,[0.00142256]
gaussian_mixture_138,banana_168,RISWIE-PCA,0.0001584778263785314,0.0,,0.2647671699523926,5.938422970846484,[0.00015848]
gaussian_mixture_120,cylinder_92,Standard Sliced Wasserstein,0.0009910356807896004,0.0,,3.800013303756714,2.3809334645639115,[0.00099104]
gaussian_mixture_120,cylinder_92,RISWIE-PCA,0.0002708830533955621,0.0,,0.2872757911682129,7.651713319545325,[0.00027088]
cylinder_249,gaussian_mixture_145,Standard Sliced Wasserstein,0.00835291656900698,0.0,,3.7500314712524414,4.899277213817145,[0.00835292]
cylinder_249,gaussian_mixture_145,RISWIE-PCA,0.002588310594300073,0.0,,0.266035795211792,17.141524607078953,[0.00258831]
gaussian_mixture_14,torus_268,Standard Sliced Wasserstein,0.00043180972505650253,0.0,,3.9163925647735596,3.110608721738833,[0.00043181]
gaussian_mixture_14,torus_268,RISWIE-PCA,9.232480269142715e-06,0.0,,0.26890993118286133,10.186946072350313,[9.23248027e-06]
cylinder_5,banana_171,Standard Sliced Wasserstein,0.8315326423687488,0.0,,3.7368407249450684,0.04071525358795001,[0.83153264]
cylinder_5,banana_171,RISWIE-PCA,0.07267482765458469,0.0,,0.26393699645996094,0.2018919000171571,[0.07267483]
swissroll_234,cylinder_4,Standard Sliced Wasserstein,2.065885822897213,0.0,,3.9328620433807373,0.016303334647407696,[2.06588582]
swissroll_234,cylinder_4,RISWIE-PCA,0.0041964224946988895,0.0,,0.2666299343109131,0.088405939605892,[0.00419642]
gaussian_mixture_43,normal_92,Standard Sliced Wasserstein,0.0005011203510563924,0.0,,3.7367777824401855,2.5569328692316047,[0.00050112]
gaussian_mixture_43,normal_92,RISWIE-PCA,8.518377111917143e-05,0.0,,0.27957773208618164,11.092188537600723,[8.51837711e-05]
gaussian_mixture_131,banana_160,Standard Sliced Wasserstein,0.00021530872396457784,0.0,,3.8026208877563477,5.147673409244337,[0.00021531]
gaussian_mixture_131,banana_160,RISWIE-PCA,3.309205652276255e-05,0.0,,0.26346421241760254,17.98352180863502,[3.30920565e-05]
banana_207,gaussian_mixture_247,Standard Sliced Wasserstein,0.019805448515073532,0.0,,3.880335807800293,2.353901493993459,[0.01980545]
banana_207,gaussian_mixture_247,RISWIE-PCA,0.004773764831692926,0.0,,0.2755405902862549,7.439454897670027,[0.00477376]
swissroll_24,swissroll_159,Standard Sliced Wasserstein,13.506401439489744,0.0,,3.6824724674224854,0.0037799795111849665,[13.50640144]
swissroll_24,swissroll_159,RISWIE-PCA,6.760201314746242,0.0,,0.24889636039733887,0.014829963598409658,[6.76020131]
normal_297,normal_164,Standard Sliced Wasserstein,0.025935645889414126,0.0,,3.789247512817383,0.2622667917664784,[0.02593565]
normal_297,normal_164,RISWIE-PCA,0.032494228547640905,0.0,,0.2808196544647217,0.18902388556092847,[0.03249423]
torus_272,cylinder_175,Standard Sliced Wasserstein,0.18730625332523482,0.0,,3.7985270023345947,0.12175181823240731,[0.18730625]
torus_272,cylinder_175,RISWIE-PCA,0.017058499545822094,0.0,,0.26783108711242676,0.4659036269802067,[0.0170585]
torus_242,normal_38,Standard Sliced Wasserstein,0.03509275556250967,0.0,,3.7166242599487305,0.7881773923646258,[0.03509276]
torus_242,normal_38,RISWIE-PCA,0.05861044541207347,0.0,,0.26733875274658203,1.1384410388304502,[0.05861045]
cylinder_260,banana_111,Standard Sliced Wasserstein,0.6028960466155888,0.0,,3.697561502456665,0.05414234698197763,[0.60289605]
cylinder_260,banana_111,RISWIE-PCA,0.08040311584807518,0.0,,0.26662111282348633,0.2308465473368875,[0.08040312]
cylinder_212,torus_240,Standard Sliced Wasserstein,0.17053118216347254,0.0,,3.7739150524139404,0.17033382779081757,[0.17053118]
cylinder_212,torus_240,RISWIE-PCA,4.450385589176679e-05,0.0,,0.23201346397399902,0.623417189914376,[4.45038559e-05]
torus_46,torus_92,Standard Sliced Wasserstein,0.13102511659366747,0.0,,3.360213279724121,0.08954597653848717,[0.13102512]
torus_46,torus_92,RISWIE-PCA,0.019195814391618476,0.0,,0.2568082809448242,0.3530386389188119,[0.01919581]
banana_133,normal_266,Standard Sliced Wasserstein,0.07801324474626146,0.0,,3.305832624435425,0.6612333044864166,[0.07801324]
banana_133,normal_266,RISWIE-PCA,0.07602038373663021,0.0,,0.25012993812561035,0.9635374209917774,[0.07602038]
cylinder_42,swissroll_180,Standard Sliced Wasserstein,1.4832417958149873,0.0,,3.3143811225891113,0.022292242244554592,[1.4832418]
cylinder_42,swissroll_180,RISWIE-PCA,0.32934265762164855,0.0,,0.2504429817199707,0.1238046122113317,[0.32934266]
torus_163,banana_38,Standard Sliced Wasserstein,0.26508899497677196,0.0,,3.3846633434295654,0.09360601209910113,[0.26508899]
torus_163,banana_38,RISWIE-PCA,0.010329710075216273,0.0,,0.2329721450805664,0.43012813264671235,[0.01032971]
swissroll_225,swissroll_73,Standard Sliced Wasserstein,13.342438560521474,0.0,,3.39626145362854,0.0037843214699740213,[13.34243856]
swissroll_225,swissroll_73,RISWIE-PCA,6.920269945608293,0.0,,0.23624324798583984,0.014581354051123072,[6.92026995]
cylinder_151,gaussian_mixture_262,Standard Sliced Wasserstein,0.00981157330514122,0.0,,3.3000218868255615,4.182257812903583,[0.00981157]
cylinder_151,gaussian_mixture_262,RISWIE-PCA,0.003568236305614249,0.0,,0.2568197250366211,14.314100370352254,[0.00356824]
gaussian_mixture_257,torus_68,Standard Sliced Wasserstein,0.0009060369442108745,0.0,,3.741353988647461,2.3316318065503983,[0.00090604]
gaussian_mixture_257,torus_68,RISWIE-PCA,0.00011680598666692224,0.0,,0.2337017059326172,7.646991224709867,[0.00011681]
swissroll_190,torus_57,Standard Sliced Wasserstein,0.247798405242077,0.0,,3.6074862480163574,0.13249769690927216,[0.24779841]
swissroll_190,torus_57,RISWIE-PCA,0.00799643816922518,0.0,,0.26664257049560547,0.4551024701417237,[0.00799644]
gaussian_mixture_141,swissroll_95,Standard Sliced Wasserstein,0.0007590752340351962,0.0,,3.374344825744629,2.5783484685090152,[0.00075908]
gaussian_mixture_141,swissroll_95,RISWIE-PCA,9.26369894260171e-05,0.0,,0.24386024475097656,8.432185096185943,[9.26369894e-05]
cylinder_298,gaussian_mixture_175,Standard Sliced Wasserstein,0.01927068124700471,0.0,,3.4519686698913574,2.3626685120794932,[0.01927068]
cylinder_298,gaussian_mixture_175,RISWIE-PCA,0.007478827736198976,0.0,,0.26412367820739746,7.4830475062424195,[0.00747883]
torus_246,torus_173,Standard Sliced Wasserstein,0.08416195449518171,0.0,,3.4575047492980957,0.038366768588736715,[0.08416195]
torus_246,torus_173,RISWIE-PCA,0.10145177708499015,0.0,,0.26503682136535645,0.14859962875900226,[0.10145178]
banana_193,gaussian_mixture_118,Standard Sliced Wasserstein,0.010067259002113306,0.0,,3.263838291168213,3.707641290390283,[0.01006726]
banana_193,gaussian_mixture_118,RISWIE-PCA,0.003307172265771914,0.0,,0.26354455947875977,12.841659468776802,[0.00330717]
banana_190,normal_29,Standard Sliced Wasserstein,0.050649631332615415,0.0,,3.3800933361053467,0.9035591046107847,[0.05064963]
banana_190,normal_29,RISWIE-PCA,0.05554635929415464,0.0,,0.2678189277648926,1.1353183454551832,[0.05554636]
normal_143,gaussian_mixture_229,Standard Sliced Wasserstein,0.0014850345572143759,0.0,,3.524620294570923,4.099536230670154,[0.00148503]
normal_143,gaussian_mixture_229,RISWIE-PCA,0.00018592749397738928,0.0,,0.2810096740722656,15.862398443683155,[0.00018593]
gaussian_mixture_39,swissroll_100,Standard Sliced Wasserstein,0.0012015377753648393,0.0,,3.3881776332855225,2.044098513939258,[0.00120154]
gaussian_mixture_39,swissroll_100,RISWIE-PCA,0.00014804403368058754,0.0,,0.26480555534362793,6.383244855431833,[0.00014804]
normal_63,cylinder_26,Standard Sliced Wasserstein,0.005754925792315311,0.0,,3.3819797039031982,0.9056822264717701,[0.00575493]
normal_63,cylinder_26,RISWIE-PCA,0.005402903799378458,0.0,,0.26982855796813965,1.109966333151616,[0.0054029]
